Profit Score,Profit %,CON,Urban,Provider Type,Type of Control,FTE - Employees on Payroll,Number of Beds,Discharges,Cost of Charity Care,Cost of Uncompensated Care,Total Costs,Total fixed Assets,Total Long Term Liabilities,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Discharges Per Bed
2,0.023908214492505745,1.0,1.0,2,5,680.91,44.0,3846.0,1258482.0,3394464.0,121701209.0,59697747.0,50214027.0,234552459.0,324209217.0,558761676.0,0.4197719154239204,0.5802280845760797,0.002252269713644427,0.002252269713644427,145283.84711388455,12699129.0,87.4090909090909
2,0.0029251826120609272,0.0,2.0,1,2,1150.42,173.0,6469.0,495091.0,3957637.0,155608626.0,82729351.0,136862835.0,194033874.0,543390173.0,737424047.0,0.26312387667499,0.7368761233250101,0.0006713789738945142,0.0006713789738945142,113993.51476271449,4262566.74566474,37.39306358381503
2,0.022607008407300608,0.0,1.0,5,2,6569.44,932.0,36460.0,35188336.0,47829427.0,1337890376.0,1261372584.0,365982074.0,4686828922.0,2950253300.0,7637082222.0,0.6136936575723566,0.38630634242764345,0.004607562806988462,0.004607562806988462,209464.67970378496,8194294.2296137335,39.12017167381974
2,-0.0006169887930787713,0.0,2.0,2,2,228.47,25.0,800.0,352930.0,1330548.0,23046267.0,23432811.0,10785291.0,19413183.0,34629938.0,54043121.0,0.35921654117644314,0.6407834588235568,0.006530525873959056,0.006530525873959056,67553.90125,2161724.84,32.0
3,-0.07494401313189358,1.0,1.0,1,1,1466.5,124.0,4097.0,6126063.0,10532004.0,203480262.0,44386134.0,76282964.0,138462538.0,138096511.0,276559049.0,0.5006617519862819,0.49933824801371807,0.022151012675777605,0.022151012675777605,67502.8188918721,2230314.9112903224,33.04032258064516
2,0.00874778216242421,1.0,1.0,5,2,20612.3,941.0,57902.0,63676214.0,86984066.0,1771695219.0,1306639193.0,1665946819.0,4708401822.0,6510525579.0,11218927401.0,0.4196837766844196,0.5803162233155804,0.005675784477785659,0.005675784477785659,193757.1655728645,11922345.803400638,61.53241232731137
1,0.05793899100838447,1.0,1.0,5,2,4480.4,745.0,30849.0,24914046.0,52566358.0,820651513.0,234407314.0,168229721.0,2488208993.0,1522889888.0,4011098881.0,0.6203310032535695,0.3796689967464305,0.006211276944084889,0.006211276944084889,130023.62737852118,5384025.343624161,41.40805369127517
2,-0.005011578730793329,1.0,2.0,2,9,134.39,25.0,281.0,29269.0,518390.0,20007973.0,5238250.0,11000220.0,3669510.0,27470777.0,31140287.0,0.11783802763282175,0.8821619723671782,0.0009399078434954694,0.0009399078434954694,110819.52669039146,1245611.48,11.24
1,0.042329584805191445,1.0,2.0,2,1,158.1,25.0,803.0,402554.0,1821475.0,27742499.0,6134733.0,2854309.0,13816998.0,77357721.0,91174719.0,0.1515441796974444,0.8484558203025556,0.004415193207231053,0.004415193207231053,113542.61394769614,3646988.76,32.12
2,-0.00041651784088386106,1.0,1.0,2,2,2523.58,407.0,19895.0,3065514.0,6082789.0,424461984.0,241084000.0,229606000.0,446132571.0,727860358.0,1173992929.0,0.380012996654088,0.619987003345912,0.002611186084920619,0.002611186084920619,59009.44604171903,2884503.511056511,48.88206388206388
3,-0.03172602649626156,1.0,2.0,2,11,93.91,15.0,208.0,38135.0,1078780.0,12719868.0,4740964.0,9173774.0,5555894.0,24973394.0,30529288.0,0.18198570500563263,0.8180142949943674,0.0012491283779693782,0.0012491283779693782,146775.42307692306,2035285.8666666667,13.866666666666667
2,0.0030430078449131424,1.0,2.0,2,2,1137.15,94.0,4489.0,778305.0,2413676.0,110915453.0,48181775.0,32289247.0,119595153.0,353193638.0,472788791.0,0.25295682824257143,0.7470431717574286,0.0016462001951311066,0.0016462001951311066,105321.62864780574,5029667.989361702,47.755319148936174
2,-0.001273789289337857,1.0,1.0,2,1,1187.64,167.0,8866.0,979939.0,4533875.0,182444422.0,52619000.0,112480000.0,530223801.0,346687325.0,876911126.0,0.6046494168897111,0.39535058311028887,0.0011174895276673683,0.0011174895276673683,98907.18768328446,5250964.826347305,53.08982035928144
3,-0.021347210048210972,0.0,2.0,2,2,62.72,20.0,72.0,8857.0,36222.0,7946636.0,1152514.0,397908.0,4247422.0,3694131.0,7941553.0,0.5348351890367036,0.4651648109632965,0.0011152730454610075,0.0011152730454610075,110299.34722222222,397077.65,3.6
2,0.026273912295479183,0.0,1.0,2,2,1108.33,231.0,13490.0,2829977.0,17763068.0,239543592.0,209490566.0,107709190.0,804938977.0,577409856.0,1382348833.0,0.5822980117493975,0.41770198825060245,0.0020472234883421787,0.0020472234883421787,102472.11512231283,5984194.082251082,58.3982683982684
3,-0.011382864198215098,0.0,2.0,2,2,145.84,25.0,638.0,8634.0,1410669.0,17764939.0,2935147.0,2794766.0,12452181.0,20314001.0,32766182.0,0.3800314910049636,0.6199685089950364,0.00026350338895145,0.00026350338895145,51357.652037617554,1310647.28,25.52
2,0.027756420142834977,1.0,1.0,5,4,1692.67,404.0,23424.0,30983532.0,37351354.0,339282228.0,182922220.0,5198094.0,2033433054.0,1585729377.0,3619162431.0,0.5618518352706674,0.43814816472933266,0.008560967514088344,0.008560967514088344,154506.5928534836,8958322.849009901,57.98019801980198
2,-0.005924264405069359,1.0,2.0,5,9,122.8,25.0,165.0,701823.0,1590868.0,13727963.0,1698315.0,79266.0,3666944.0,34181468.0,37848412.0,0.09688501594201628,0.9031149840579837,0.01854299725970009,0.01854299725970009,229384.31515151515,1513936.48,6.6
1,0.10049368700309906,0.0,2.0,2,1,79.02,15.0,245.0,142871.0,337628.0,13517377.0,5334300.0,281282.0,2963674.0,27687933.0,30651607.0,0.09668902514638139,0.9033109748536186,0.004661125924001309,0.004661125924001309,125108.6,2043440.4666666666,16.333333333333332
2,0.008851602677171704,1.0,1.0,5,13,224.89,125.0,1103.0,781126.0,981443.0,13760164.0,24462840.0,17077774.0,71223234.0,124711453.0,195934687.0,0.36350497755407646,0.6364950224459235,0.003986665209514434,0.003986665209514434,177637.97552130552,1567477.496,8.824
1,0.03484198865071569,0.0,1.0,2,2,1521.66,165.0,12038.0,2720760.0,7961891.0,292082370.0,181827636.0,201283297.0,690875766.0,1064048461.0,1754924227.0,0.3936784023895067,0.6063215976104933,0.0015503575357501745,0.0015503575357501745,145782.0424489118,10635904.406060606,72.95757575757575
3,-0.012669512472821663,1.0,2.0,2,4,8443.0,147.0,4212.0,1616429.0,4411437.0,59086225.0,23890048.0,3621886.0,259801521.0,261941207.0,521742728.0,0.4979494817223404,0.5020505182776597,0.0030981342206651704,0.0030981342206651704,123870.54320987655,3549270.258503401,28.653061224489797
1,0.1203009926329763,1.0,2.0,2,1,195.97,25.0,750.0,140132.0,848783.0,31765687.0,14654176.0,6993999.0,18078442.0,51221593.0,69300035.0,0.2608720471786197,0.7391279528213802,0.0020221057608412465,0.0020221057608412465,92400.04666666666,2772001.4,30.0
3,-0.011667322642051432,1.0,2.0,2,12,67.89,25.0,253.0,27279.0,844185.0,11247537.0,1680829.0,165692.0,6216819.0,16167151.0,22383970.0,0.27773531683611086,0.7222646831638891,0.0012186846211820334,0.0012186846211820334,88474.18972332016,895358.8,10.12
3,-0.02523603385162503,1.0,2.0,2,12,59.33,25.0,115.0,770.0,399381.0,6219680.0,429124.0,125845.0,1697656.0,9691812.0,11389468.0,0.14905489878895134,0.8509451012110487,6.760631839871713e-05,6.760631839871713e-05,99038.85217391304,455578.72,4.6
2,0.005620300439039402,0.0,2.0,2,4,2443.11,762.0,25123.0,46587969.0,59223737.0,313368196.0,123466112.0,-60262141.0,2204940028.0,1557399055.0,3762339083.0,0.5860556370272275,0.4139443629727725,0.012382714043640069,0.012382714043640069,149756.76006050233,4937452.864829396,32.96981627296588
1,0.05569586351981444,0.0,2.0,2,2,166.47,25.0,581.0,195477.0,3227424.0,20497877.0,11344782.0,276818.0,12992271.0,36152797.0,49145068.0,0.2643657141750216,0.7356342858249784,0.0039775507076315365,0.0039775507076315365,84587.03614457832,1965802.72,23.24
3,-0.00882805106165565,0.0,1.0,2,2,324.9,86.0,3645.0,4801563.0,7094861.0,75183079.0,13787922.0,154203466.0,144197680.0,197834551.0,342032231.0,0.421590911413258,0.578409088586742,0.014038334884293404,0.014038334884293404,93836.00301783264,3977118.965116279,42.383720930232556
2,0.0026446905146387993,1.0,2.0,2,2,127.9,25.0,713.0,382479.0,936835.0,21406048.0,9700163.0,14893000.0,12819484.0,66001837.0,78821321.0,0.16263980148213958,0.8373601985178604,0.004852481475158225,0.004852481475158225,110548.83730715288,3152852.84,28.52
1,0.055602341768727206,1.0,1.0,2,1,3824.43,467.0,32294.0,3164529.0,16192415.0,533878498.0,324429693.0,282347988.0,1063211280.0,1051547510.0,2114758790.0,0.5027577069439678,0.4972422930560322,0.0014964018662383712,0.0014964018662383712,65484.57267603889,4528391.413276231,69.15203426124197
2,0.01195027710585549,1.0,1.0,2,2,476.13,58.0,2685.0,268598.0,996153.0,77881927.0,75099368.0,50674525.0,37594515.0,145410279.0,183004794.0,0.2054291266271418,0.7945708733728581,0.0014677101846851072,0.0014677101846851072,68158.21005586591,3155255.0689655175,46.293103448275865
3,-0.008514904130014423,0.0,2.0,2,2,1382.95,86.0,4006.0,42644.0,5870711.0,138052685.0,115621764.0,105569564.0,175502212.0,289015173.0,464517385.0,0.37781624039754724,0.6221837596024528,9.180280733734002e-05,9.180280733734002e-05,115955.41313030454,5401364.941860465,46.58139534883721
1,0.042238490930783364,0.0,2.0,2,2,91.02,16.0,248.0,60386.0,678949.0,14657554.0,6725720.0,41295.0,4042342.0,25161779.0,29204121.0,0.13841683507611818,0.8615831649238818,0.002067721880757856,0.002067721880757856,117758.55241935483,1825257.5625,15.5
2,0.028710410667394427,1.0,2.0,2,2,2021.2,171.0,9990.0,2798402.0,7560469.0,248815836.0,145124540.0,73066671.0,383590656.0,724833719.0,1108424375.0,0.34606840543361383,0.6539315945663862,0.0025246666016344147,0.0025246666016344147,110953.39089089089,6482013.888888889,58.421052631578945
2,0.012658253031634441,1.0,2.0,2,2,266.6,25.0,373.0,253780.0,719194.0,23734762.0,5603192.0,2046833.0,10752827.0,35489968.0,46242795.0,0.23252978112590297,0.767470218874097,0.005487990074994386,0.005487990074994386,123975.3217158177,1849711.8,14.92
2,0.018431318822237048,1.0,2.0,1,9,4040.63,554.0,33018.0,16665629.0,58755815.0,503954237.0,259439667.0,281968474.0,1509974101.0,1258462954.0,2768437055.0,0.5454247544739643,0.4545752455260356,0.006019869214617199,0.006019869214617199,83846.29762553758,4997178.799638989,59.59927797833935
3,-0.016390910160901714,1.0,2.0,2,2,257.89,41.0,1545.0,62293.0,743907.0,22521538.0,10373549.0,998000.0,16529422.0,50488882.0,67018304.0,0.24664041035714662,0.7533595896428534,0.0009294923368994834,0.0009294923368994834,43377.5430420712,1634592.780487805,37.68292682926829
2,0.025284627358707016,1.0,2.0,2,1,147.74,25.0,550.0,333339.0,1599455.0,32683445.0,200194061.0,66233127.0,345462963.0,508739620.0,854202583.0,0.4044274389650259,0.595572561034974,0.00039023412786847074,0.00039023412786847074,1553095.6054545455,34168103.32,22.0
2,-0.004555380390833607,1.0,2.0,5,1,204.31,25.0,950.0,202704.0,2515792.0,35046405.0,39313374.0,27921952.0,30490667.0,77318332.0,107808999.0,0.2828211678321955,0.7171788321678044,0.0018802140997524707,0.0018802140997524707,113483.15684210527,4312359.96,38.0
1,0.05379165743322319,1.0,2.0,5,2,2598.3,239.0,16637.0,431962.0,11522365.0,269987486.0,172753440.0,138026180.0,347908390.0,421617629.0,769526019.0,0.4521073770216469,0.5478926229783532,0.0005613351457060999,0.0005613351457060999,46253.893069664,3219774.138075314,69.61087866108787
2,0.030850048605472764,1.0,1.0,2,1,70.6,6.0,86.0,298842.0,1209878.0,20940808.0,40288.0,1162209.0,15264606.0,13501702.0,28766308.0,0.5306418188945207,0.4693581811054794,0.010388611566002839,0.010388611566002839,334491.9534883721,4794384.666666667,14.333333333333334
3,-0.025496241117721783,1.0,2.0,2,12,157.7,25.0,627.0,92893.0,774752.0,14503872.0,2394619.0,2298479.0,5326555.0,20147906.0,25474461.0,0.20909392351814626,0.7909060764818537,0.003646514836957689,0.003646514836957689,40629.124401913876,1018978.44,25.08
2,-0.0015209387691274728,0.0,2.0,2,2,129.4,19.0,229.0,92818.0,759230.0,16476802.0,1129002.0,4097971.0,5151287.0,18803655.0,23954942.0,0.21504067928864115,0.7849593207113589,0.003874691076271443,0.003874691076271443,104606.73362445415,1260786.4210526317,12.052631578947368
1,0.09307442905470481,1.0,1.0,2,2,197.17,25.0,1359.0,146530.0,1702151.0,46692310.0,53717101.0,9186429.0,66090722.0,146553118.0,212643840.0,0.31080478042533466,0.6891952195746653,0.0006890865025763267,0.0006890865025763267,156470.81677704194,8505753.6,54.36
1,0.07412563330092013,0.0,2.0,2,11,129.76,18.0,220.0,98112.0,895782.0,21727868.0,3503355.0,4113256.0,11166110.0,28476182.0,39642292.0,0.2816716551101536,0.7183283448898464,0.002474932579579405,0.002474932579579405,180192.23636363636,2202349.5555555555,12.222222222222221
2,0.026163926074256844,1.0,1.0,2,8,990.17,101.0,6647.0,941587.0,1372966.0,145972675.0,57733653.0,108922018.0,246387402.0,336123455.0,582510857.0,0.42297478070867955,0.5770252192913204,0.0016164282410962858,0.0016164282410962858,87635.15224913495,5767434.227722772,65.81188118811882
1,0.07757436962135138,0.0,1.0,2,4,423.71,112.0,4436.0,3954135.0,5551914.0,79329543.0,36048830.0,-113546535.0,183633746.0,255931824.0,439565570.0,0.41776189613758874,0.5822381038624113,0.008995552131164413,0.008995552131164413,99090.52524797115,3924692.589285714,39.607142857142854
2,0.0168724415373256,1.0,1.0,2,1,448.02,145.0,7283.0,2675544.0,5595239.0,81856550.0,40445881.0,29743920.0,192844046.0,211641042.0,404485088.0,0.4767642905045736,0.5232357094954264,0.00661469131836079,0.00661469131836079,55538.25181930523,2789552.331034483,50.227586206896554
1,0.11211400633399006,1.0,1.0,2,1,95.7,25.0,264.0,305245.0,856494.0,21780029.0,5226280.0,229609.0,3818573.0,39920681.0,43739254.0,0.08730311221128736,0.9126968877887126,0.006978742710152304,0.006978742710152304,165678.99242424243,1749570.16,10.56
2,0.026084584609446675,1.0,1.0,2,2,132.43,25.0,259.0,53191.0,372240.0,26306259.0,14791840.0,1679401.0,8864840.0,41181002.0,50045842.0,0.17713439610027942,0.8228656038997206,0.0010628455406944696,0.0010628455406944696,193227.1891891892,2001833.68,10.36
3,-0.028402883783869345,1.0,2.0,2,9,351.63,25.0,991.0,33947.0,1176964.0,42488733.0,34911567.0,49760635.0,25118061.0,79090442.0,104208503.0,0.24103657836827386,0.7589634216317261,0.0003257603652554149,0.0003257603652554149,105154.89707366297,4168340.12,39.64
2,-0.0045006777005607845,1.0,1.0,2,2,1771.0,183.0,14185.0,1853929.0,5452051.0,292156113.0,225858374.0,151733223.0,197934893.0,403048821.0,600983714.0,0.3293515088497057,0.6706484911502943,0.0030848240256973088,0.0030848240256973088,42367.55121607332,3284064.010928962,77.51366120218579
3,-0.03919487662730485,0.0,2.0,2,13,172.16,17.0,445.0,9748.0,1592603.0,21993243.0,10287151.0,30556988.0,4708369.0,32780842.0,37489211.0,0.1255926405066247,0.8744073594933753,0.00026002147657895494,0.00026002147657895494,84245.4179775281,2205247.705882353,26.176470588235293
2,0.006172664602050225,1.0,1.0,2,2,4881.5,738.0,39215.0,5614222.0,11399855.0,804566484.0,471409512.0,478374066.0,2074676896.0,945990385.0,3020667281.0,0.6868273474042373,0.31317265259576266,0.0018586032415133773,0.0018586032415133773,77028.36366186409,4093045.096205962,53.136856368563684
2,0.0015789509516158126,1.0,2.0,2,2,820.7,159.0,5520.0,66065.0,3837359.0,111884770.0,35467068.0,36212810.0,82215263.0,142224261.0,224439524.0,0.36631365783862563,0.6336863421613744,0.0002943554629887738,0.0002943554629887738,40659.33405797101,1411569.3333333333,34.716981132075475
1,0.06966790072064097,0.0,2.0,2,2,320.53,25.0,1711.0,102129.0,1986038.0,52155111.0,40834555.0,2199009.0,45813563.0,173817025.0,219630588.0,0.2085937273910135,0.7914062726089865,0.00046500353584629113,0.00046500353584629113,128363.87375803624,8785223.52,68.44
2,0.0039641890900150864,1.0,1.0,2,2,589.63,102.0,4303.0,1640205.0,3330672.0,98526812.0,58520177.0,41293013.0,119567946.0,181622278.0,301190224.0,0.3969848171433346,0.6030151828566653,0.005445744480737197,0.005445744480737197,69995.40413664885,2952845.3333333335,42.18627450980392
1,0.03553198148835733,1.0,1.0,5,4,1272.42,369.0,20390.0,24713037.0,29021463.0,254583544.0,175140170.0,-65672804.0,1830805627.0,949619693.0,2780425320.0,0.6584624351644158,0.34153756483558423,0.008888221820681736,0.008888221820681736,136362.20304070623,7535027.967479675,55.25745257452574
2,0.003218800166415778,1.0,2.0,3,11,101.69,25.0,149.0,45486.0,587512.0,16992686.0,15668631.0,16287470.0,5943321.0,15898358.0,21841679.0,0.2721091634026853,0.7278908365973147,0.0020825322082610957,0.0020825322082610957,146588.44966442953,873667.16,5.96
1,0.08351613517856805,0.0,2.0,5,4,300.12,69.0,2203.0,690055.0,1286114.0,50312913.0,29946268.0,321709.0,56041067.0,160800289.0,216841356.0,0.25844270684232395,0.741557293157676,0.003182303471668015,0.003182303471668015,98430.02995914662,3142628.347826087,31.92753623188406
1,0.04760809575299668,0.0,2.0,2,1,112.7,25.0,329.0,45506.0,373321.0,20435621.0,16799418.0,416828.0,6196541.0,44697156.0,50893697.0,0.12175458583800662,0.8782454141619934,0.0008941382269792662,0.0008941382269792662,154692.08814589665,2035747.88,13.16
1,0.04495179460319621,0.0,1.0,2,2,400.44,111.0,4664.0,280541.0,1067109.0,106368093.0,32234655.0,23140142.0,539151927.0,313486112.0,852638039.0,0.6323338888707497,0.36766611112925024,0.00032902707499307335,0.00032902707499307335,182812.61556603774,7681423.774774775,42.01801801801802
2,0.026263754424343796,1.0,1.0,2,4,235.22,85.0,3071.0,4219410.0,5438618.0,57700713.0,20017848.0,-15975404.0,174528296.0,263087165.0,437615461.0,0.3988165674064244,0.6011834325935755,0.009641821133006085,0.009641821133006085,142499.33604689027,5148417.188235294,36.129411764705885
2,0.02740627598627338,1.0,1.0,2,9,159.94,68.0,2308.0,1133684.0,3879252.0,65729933.0,93486251.0,50060347.0,80412736.0,299107342.0,379520078.0,0.21188005763426304,0.788119942365737,0.0029871515783151796,0.0029871515783151796,164436.77556325824,5581177.617647059,33.94117647058823
3,-0.00895358089050188,1.0,2.0,2,2,282.11,53.0,1435.0,11179.0,631219.0,30756554.0,12877011.0,-56399.0,17435722.0,52878380.0,70314102.0,0.24796906316175382,0.7520309368382462,0.00015898659987153074,0.00015898659987153074,48999.37421602788,1326681.1698113207,27.07547169811321
3,-0.04581647737826124,1.0,2.0,2,2,123.67,25.0,419.0,176398.0,1166281.0,19358543.0,5527871.0,4978407.0,4393639.0,20700608.0,25094247.0,0.17508550864267813,0.8249144913573219,0.007029419930392811,0.007029419930392811,59890.80429594272,1003769.88,16.76
3,-0.06538858700643149,0.0,1.0,2,2,66.92,8.0,186.0,39664.0,1411098.0,10922541.0,17311320.0,5157199.0,4170909.0,33070223.0,37241132.0,0.11199737430108193,0.8880026256989181,0.001065058924632044,0.001065058924632044,200221.13978494622,4655141.5,23.25
2,-0.0016190373923871666,1.0,1.0,5,4,1113.05,300.0,13024.0,8168145.0,12932539.0,166130569.0,127524073.0,7635376.0,996692152.0,915192042.0,1911884194.0,0.5213140812230597,0.47868591877694033,0.004272301128715749,0.004272301128715749,146797.00506756757,6372947.3133333335,43.413333333333334
2,-0.004217573638690981,0.0,1.0,5,6,747.55,185.0,7291.0,766463.0,3883953.0,144252954.0,64570602.0,177599321.0,541546480.0,379623921.0,921170401.0,0.5878895798346434,0.4121104201653566,0.0008320534389380581,0.0008320534389380581,126343.49211356467,4979299.464864865,39.41081081081081
2,0.010327995795934053,1.0,1.0,5,2,898.05,180.0,6092.0,1957811.0,7576302.0,131595186.0,25329000.0,111202000.0,177427394.0,298262575.0,475689969.0,0.37298956371308306,0.627010436286917,0.004115728999112025,0.004115728999112025,78084.36785948786,2642722.05,33.84444444444444
3,-0.02872922405172988,1.0,1.0,2,2,371.85,122.0,2344.0,1389628.0,2470375.0,40393080.0,11423706.0,4522136.0,71081488.0,36876701.0,107958189.0,0.6584168246838598,0.34158317531614024,0.012871909142529243,0.012871909142529243,46057.2478668942,884903.1885245901,19.21311475409836
1,0.056898676180404194,1.0,2.0,2,2,489.06,25.0,1136.0,13377.0,720652.0,65383690.0,56025445.0,39381957.0,22329180.0,146341159.0,168670339.0,0.13238356033659243,0.8676164396634075,7.930854991641417e-05,7.930854991641417e-05,148477.4110915493,6746813.56,45.44
